2008,12,12,5,956,951,1212,1132,DL,1551,N975DL,196,161,140,40,5,ATL,MSP,906,5,51,0,,0,0,0,40,0,0
2008,12,12,5,1122,1130,1210,1218,DL,1552,N913DN,108,108,82,-8,-8,SLC,GEG,546,5,21,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1203,1205,1354,1357,DL,1553,N915DL,111,112,94,-3,-2,ORF,ATL,516,6,11,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,535,540,832,848,DL,1554,N995DL,117,128,88,-16,-5,MCI,ATL,692,5,24,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,942,945,1120,1125,DL,1554,N915DL,98,100,66,-5,-3,ATL,ORF,516,3,29,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1748,1751,1934,1909,DL,1555,N906DL,106,78,47,25,-3,CHS,ATL,259,42,17,0,,0,0,0,25,0,0
2008,12,12,5,2020,2005,2138,2120,DL,1555,N906DL,138,135,116,18,15,ATL,MCI,692,5,17,0,,0,1,0,3,0,14
2008,12,12,5,1321,1255,1458,1440,DL,1556,N997DL,97,105,71,18,26,ATL,IAD,533,5,21,0,,0,0,0,0,0,18
2008,12,12,5,1332,1332,1429,1432,DL,1557,N3731T,57,60,35,-3,0,ATL,SAV,215,4,18,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1638,1626,1718,1704,DL,1558,N679DA,100,98,66,14,12,ATL,MSY,425,4,30,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,742,743,913,910,DL,1560,N375DA,91,87,65,3,-1,ATL,RIC,481,6,20,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,954,950,1138,1130,DL,1561,N375DA,104,100,85,8,4,RIC,ATL,481,6,13,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,855,830,1355,1323,DL,1562,N936DL,180,173,145,32,25,ELP,ATL,1282,15,20,0,,0,25,0,7,0,0
2008,12,12,5,1418,1359,1740,1732,DL,1563,N994DL,142,153,112,8,19,MSP,ATL,906,7,23,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1652,1655,1816,1829,DL,1564,N928DL,84,94,65,-13,-3,IND,ATL,432,9,10,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1554,1556,1734,1707,DL,1566,N980DL,100,71,44,27,-2,ATL,CLT,227,4,52,0,,0,0,0,27,0,0
2008,12,12,5,1159,1152,1226,1225,DL,1569,N910DL,87,93,68,1,7,ATL,MSY,425,8,11,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,842,845,1028,957,DL,1571,N727TW,106,72,49,31,-3,ATL,JAX,270,5,52,0,,0,0,0,31,0,0
2008,12,12,5,1018,1010,1233,1210,DL,1573,N991DL,135,120,91,23,8,DTW,ATL,594,8,36,0,,0,0,0,15,0,8
2008,12,12,5,1432,1435,1543,1549,DL,1574,N626DL,71,74,48,-6,-3,JAX,ATL,270,10,13,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,900,850,1055,1053,DL,1575,N3765,295,303,282,2,10,CVG,SEA,1964,8,5,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,2318,2320,657,648,DL,1576,N3759,279,268,240,9,-2,PDX,ATL,2172,7,32,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,705,700,1014,1003,DL,1577,N941DL,129,123,91,11,5,MCI,ATL,692,23,15,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1058,1102,1300,1240,DL,1577,N634DL,122,98,76,20,-4,ATL,RSW,515,4,42,0,,0,0,0,20,0,0
2008,12,12,5,1956,1955,2132,2126,DL,1578,N991DL,96,91,70,6,1,TPA,ATL,406,16,10,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,2232,2230,2334,2333,DL,1578,N991DL,62,63,37,1,2,ATL,CLT,227,9,16,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1453,1446,1710,1710,DL,1580,N920DL,137,144,109,0,7,ATL,BDL,859,6,22,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1908,1910,2258,2301,DL,1581,N3761R,350,351,281,-3,-2,JFK,SLC,1989,4,65,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,2028,1935,2151,2049,DL,1582,N922DL,83,74,49,62,53,ATL,GSO,306,5,29,0,,0,0,0,9,0,53
2008,12,12,5,1349,1354,1416,1415,DL,1583,N904DL,87,81,61,1,-5,ATL,MEM,332,3,23,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,2133,2135,2322,2316,DL,1584,N3743H,109,101,68,6,-2,ATL,RIC,481,9,32,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,618,620,847,834,DL,1585,N920DL,149,134,112,13,-2,BUF,ATL,712,26,11,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,2120,2120,2251,2232,DL,1586,N376DA,91,72,48,19,0,SLC,BOI,291,6,37,0,,0,0,0,19,0,0
2008,12,12,5,1830,1835,1951,1947,DL,1587,N979DL,141,132,117,4,-5,ATL,MCI,692,5,19,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1341,1345,1430,1423,DL,1588,N940DL,109,98,85,7,-4,ATL,STL,483,3,21,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1505,1505,1730,1739,DL,1589,N940DL,85,94,66,-9,0,STL,ATL,483,8,11,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1559,1555,1700,1711,DL,1590,N906DL,61,76,44,-11,4,ATL,CHS,259,5,12,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1104,1100,1226,1224,DL,1591,N674DL,82,84,63,2,4,RDU,ATL,356,8,11,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1148,1000,1830,1637,DL,1592,N3738B,282,277,226,113,108,SLC,EWR,1968,8,48,0,,0,0,0,113,0,0
2008,12,12,5,1830,1835,2000,1956,DL,1593,N997DL,150,141,123,4,-5,ATL,OKC,761,6,21,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1618,1606,1716,1709,DL,1594,N634DL,58,63,36,7,12,ATL,SAV,215,5,17,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1242,1158,1425,1340,DL,1595,N667DN,103,102,82,45,44,ATL,PBI,545,5,16,0,,0,20,0,1,0,24
2008,12,12,5,548,600,717,718,DL,1597,N302DQ,89,78,57,-1,-12,SDF,ATL,321,6,26,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,756,805,933,936,DL,1597,N917DL,97,91,71,-3,-9,ATL,RSW,515,5,21,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1457,1441,1644,1640,DL,1598,N925DL,107,119,84,4,16,ATL,DTW,594,11,12,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1850,1855,2011,2014,DL,1599,N303DQ,81,79,51,-3,-5,CHS,ATL,259,13,17,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,2136,2140,2330,2329,DL,1599,N303DQ,114,109,80,1,-4,ATL,PIT,526,9,25,0,,0,NA,NA,NA,NA,NA
2008,12,12,5,1328,1325,1435,1435,DL,1600,N666DN,67,70,41,0,3,ATL,CHS,259,8,18,0,,0,NA,NA,NA,NA,NA
